case_id;start_time;end_time;start_date_month;end_date_month;first_activity;last_activity;path_id;first_activity_grouped;last_activity_grouped;path_id_grouped;duration_seconds;duration_days;count_events;count_activities;count_events_grouped;count_activities_grouped;count_loops;count_self_loops;has_loops_or_self_loops;cost_total;automation_rate;unique_variant;unique_variant_text;unique_variant_grouped;unique_variant_text_grouped;case_po_number;case_po_item
794-1;2028-05-15T08:44:51.000Z;2028-05-29T07:35:14.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;97;Lege Bestellposition an;Gleiche Rechnung aus;44;1205423;13.95;5;5;4;5;0;0;0;0;0.000;0;No;0;No;794;1
795-1;2028-05-16T13:24:58.000Z;2028-05-17T10:20:15.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75317;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;795;1
795-2;2028-05-16T13:24:58.000Z;2028-05-20T13:24:58.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Ändere Bestellposition: Preis;14;Lege Bestellposition an;Ändere Bestellposition;4;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;795;2
795-3;2028-05-16T13:24:58.000Z;2028-05-17T10:20:15.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75317;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;795;3
795-4;2028-05-16T13:24:58.000Z;2028-05-17T10:20:15.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75317;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;795;4
796-1;2028-05-17T07:57:42.000Z;2028-05-19T07:57:42.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;796;1
796-2;2028-05-17T07:57:42.000Z;2028-05-18T14:27:19.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;109777;1.27;2;2;1;2;0;0;0;0;0.000;0;No;0;No;796;2
796-3;2028-05-17T07:57:42.000Z;2028-05-18T14:27:19.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;109777;1.27;2;2;1;2;0;0;0;0;0.000;0;No;0;No;796;3
797-1;2028-05-22T09:57:48.000Z;2028-05-22T09:57:48.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;797;1
798-1;2028-05-25T12:41:38.000Z;2028-06-05T08:19:28.000Z;5/1/2028;6/1/2028;Lehne Genehmigung ab;Erfasse Rechnung;54;Lehne Genehmigung ab;Erfasse Rechnung;27;934670;10.81;4;4;3;4;0;0;0;0;0.000;0;No;0;No;798;1
798-2;2028-05-25T12:41:38.000Z;2028-06-05T08:19:28.000Z;5/1/2028;6/1/2028;Lehne Genehmigung ab;Erfasse Rechnung;42;Lehne Genehmigung ab;Erfasse Rechnung;27;934670;10.81;4;4;3;4;0;0;0;0;0.000;0;No;0;No;798;2
799-1;2028-05-29T07:11:06.000Z;2028-06-05T09:54:32.000Z;5/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;614606;7.11;4;4;3;4;0;0;0;0;0.000;0;No;0;No;799;1
800-1;2028-05-30T10:58:42.000Z;2028-06-02T10:58:42.000Z;5/1/2028;6/1/2028;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;259200;3;3;3;2;3;0;0;0;0;0.000;0;No;0;No;800;1
800-2;2028-05-30T10:58:42.000Z;2028-05-31T08:21:38.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;76976;0.89;2;2;1;2;0;0;0;0;0.000;0;No;0;No;800;2
800-3;2028-05-30T10:58:42.000Z;2028-05-31T08:21:38.000Z;5/1/2028;5/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;76976;0.89;2;2;1;2;0;0;0;0;0.000;0;No;0;No;800;3
801-1;2028-06-02T07:23:58.000Z;2028-06-02T14:46:03.000Z;6/1/2028;6/1/2028;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;26525;0.3;2;2;1;2;0;0;0;0;0.000;0;No;0;No;801;1
802-1;2028-06-05T10:08:28.000Z;2028-06-12T10:02:36.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;165;Lege Bestellposition an;Gleiche Rechnung aus;53;604448;6.99;5;5;4;5;0;0;0;0;0.000;1;Yes;0;No;802;1
802-2;2028-06-05T10:08:28.000Z;2028-06-12T10:02:36.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;66;Lege Bestellposition an;Gleiche Rechnung aus;35;604448;6.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;802;2
803-1;2028-06-08T13:02:54.000Z;2028-06-19T07:16:55.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;929641;10.75;3;3;2;3;0;0;0;0;0.000;0;No;0;No;803;1
803-2;2028-06-08T13:02:54.000Z;2028-06-19T07:16:55.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;35;Lege Bestellposition an;Erfasse Rechnung;20;929641;10.75;4;4;3;4;0;0;0;0;0.000;0;No;0;No;803;2
804-1;2028-06-12T08:36:57.000Z;2028-06-13T09:48:32.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;90695;1.04;2;2;1;2;0;0;0;0;0.000;0;No;0;No;804;1
804-2;2028-06-12T08:36:57.000Z;2028-06-13T09:48:32.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;25;Lege Bestellposition an;Lehne Genehmigung ab;14;90695;1.04;3;3;2;3;0;0;0;0;0.000;0;No;0;No;804;2
804-3;2028-06-12T08:36:57.000Z;2028-06-16T08:36:57.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;804;3
804-4;2028-06-12T08:36:57.000Z;2028-06-14T08:36:57.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;804;4
805-1;2028-06-13T10:38:58.000Z;2028-06-26T08:29:48.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;128;Lege Bestellposition an;Erfasse Rechnung;46;1115450;12.91;4;4;3;4;0;0;0;0;0.000;0;No;0;No;805;1
805-2;2028-06-13T10:38:58.000Z;2028-06-26T08:29:48.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;1115450;12.91;3;3;2;3;0;0;0;0;0.000;0;No;0;No;805;2
805-3;2028-06-13T10:38:58.000Z;2028-06-26T08:29:48.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;27;Lege Bestellposition an;Erfasse Rechnung;12;1115450;12.91;3;3;2;3;0;0;0;0;0.000;0;No;0;No;805;3
806-1;2028-06-16T09:01:23.000Z;2028-06-29T08:31:25.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;47;Lege Bestellposition an;Erfasse Rechnung;33;1121402;12.97;4;4;3;4;0;0;0;0;0.000;0;No;0;No;806;1
806-2;2028-06-16T09:01:23.000Z;2028-06-29T08:31:25.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;47;Lege Bestellposition an;Erfasse Rechnung;33;1121402;12.97;4;4;3;4;0;0;0;0;0.000;0;No;0;No;806;2
806-3;2028-06-16T09:01:23.000Z;2028-06-29T08:31:25.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;85;Lege Bestellposition an;Erfasse Rechnung;33;1121402;12.97;4;4;3;4;0;0;0;0;0.000;0;No;0;No;806;3
806-4;2028-06-16T09:01:23.000Z;2028-06-29T08:31:25.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;1121402;12.97;4;4;3;4;0;0;0;0;0.000;0;No;0;No;806;4
806-5;2028-06-16T09:01:23.000Z;2028-06-29T08:31:25.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;1121402;12.97;4;4;3;4;0;0;0;0;0.000;0;No;0;No;806;5
807-1;2028-06-19T12:30:03.000Z;2028-06-20T12:16:52.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;85609;0.99;2;2;1;2;0;0;0;0;0.000;0;No;0;No;807;1
807-2;2028-06-19T12:30:03.000Z;2028-06-20T12:16:52.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;85609;0.99;2;2;1;2;0;0;0;0;0.000;0;No;0;No;807;2
807-3;2028-06-19T12:30:03.000Z;2028-06-20T12:16:52.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;85609;0.99;2;2;1;2;0;0;0;0;0.000;0;No;0;No;807;3
807-4;2028-06-19T12:30:03.000Z;2028-06-20T12:16:52.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;85609;0.99;2;2;1;2;0;0;0;0;0.000;0;No;0;No;807;4
807-5;2028-06-19T12:30:03.000Z;2028-06-20T12:16:52.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;85609;0.99;2;2;1;2;0;0;0;0;0.000;0;No;0;No;807;5
808-1;2028-06-20T12:00:45.000Z;2028-06-30T10:41:04.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;859219;9.94;3;3;2;3;0;0;0;0;0.000;0;No;0;No;808;1
808-2;2028-06-20T12:00:45.000Z;2028-06-30T10:41:04.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;859219;9.94;3;3;2;3;0;0;0;0;0.000;0;No;0;No;808;2
808-3;2028-06-20T12:00:45.000Z;2028-06-30T10:41:04.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;859219;9.94;3;3;2;3;0;0;0;0;0.000;0;No;0;No;808;3
809-1;2028-06-22T08:42:00.000Z;2028-06-25T08:42:00.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Ändere Bestellposition: Preis;14;Lege Bestellposition an;Ändere Bestellposition;4;259200;3;3;3;2;3;0;0;0;0;0.000;0;No;0;No;809;1
809-2;2028-06-22T08:42:00.000Z;2028-06-24T08:42:00.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;809;2
809-3;2028-06-22T08:42:00.000Z;2028-06-23T07:47:52.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;83152;0.96;2;2;1;2;0;0;0;0;0.000;0;No;0;No;809;3
810-1;2028-06-26T07:15:37.000Z;2028-06-27T14:44:32.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;113335;1.31;2;2;1;2;0;0;0;0;0.000;0;No;0;No;810;1
810-2;2028-06-26T07:15:37.000Z;2028-06-28T07:15:37.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Ändere Bestellposition: Menge;15;Lege Bestellposition an;Ändere Bestellposition;4;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;810;2
810-3;2028-06-26T07:15:37.000Z;2028-06-27T14:44:32.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;113335;1.31;2;2;1;2;0;0;0;0;0.000;0;No;0;No;810;3
810-4;2028-06-26T07:15:37.000Z;2028-06-27T14:44:32.000Z;6/1/2028;6/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;113335;1.31;2;2;1;2;0;0;0;0;0.000;0;No;0;No;810;4
811-1;2028-06-29T07:56:13.000Z;2028-07-10T07:07:30.000Z;6/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;80;Lege Bestellposition an;Erfasse Rechnung;34;947477;10.96;5;5;4;5;0;0;0;0;0.000;0;No;0;No;811;1
811-2;2028-06-29T07:56:13.000Z;2028-07-10T07:07:30.000Z;6/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;19;Lege Bestellposition an;Erfasse Rechnung;5;947477;10.96;4;4;3;4;0;0;0;0;0.000;0;No;0;No;811;2
811-3;2028-06-29T07:56:13.000Z;2028-07-10T07:07:30.000Z;6/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;166;Lege Bestellposition an;Erfasse Rechnung;34;947477;10.96;5;5;4;5;0;0;0;0;0.000;1;Yes;0;No;811;3
811-4;2028-06-29T07:56:13.000Z;2028-07-10T07:07:30.000Z;6/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;19;Lege Bestellposition an;Erfasse Rechnung;5;947477;10.96;4;4;3;4;0;0;0;0;0.000;0;No;0;No;811;4
811-5;2028-06-29T07:56:13.000Z;2028-07-10T07:07:30.000Z;6/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;107;Lege Bestellposition an;Erfasse Rechnung;32;947477;10.96;5;5;4;5;0;0;0;0;0.000;0;No;0;No;811;5
812-1;2028-07-03T13:17:50.000Z;2028-07-04T13:10:34.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;85964;0.99;2;2;1;2;0;0;0;0;0.000;0;No;0;No;812;1
813-1;2028-07-06T08:43:34.000Z;2028-07-21T08:32:33.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;55;Lege Bestellposition an;Erfasse Rechnung;23;1295339;14.99;5;5;4;5;0;0;0;0;0.000;0;No;0;No;813;1
813-2;2028-07-06T08:43:34.000Z;2028-07-21T08:32:33.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;116;Lege Bestellposition an;Erfasse Rechnung;54;1295339;14.99;5;5;4;5;0;0;0;0;0.000;0;No;0;No;813;2
813-3;2028-07-06T08:43:34.000Z;2028-07-21T08:32:33.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;1295339;14.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;813;3
813-4;2028-07-06T08:43:34.000Z;2028-07-21T08:32:33.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;1295339;14.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;813;4
813-5;2028-07-06T08:43:34.000Z;2028-07-21T08:32:33.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;1295339;14.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;813;5
814-1;2028-07-07T12:25:26.000Z;2028-07-07T14:36:49.000Z;7/1/2028;7/1/2028;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;7883;0.09;2;2;1;2;0;0;0;0;0.000;0;No;0;No;814;1
814-2;2028-07-07T12:25:26.000Z;2028-07-07T14:36:49.000Z;7/1/2028;7/1/2028;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;7883;0.09;2;2;1;2;0;0;0;0;0.000;0;No;0;No;814;2
815-1;2028-07-10T11:14:48.000Z;2028-07-14T11:21:11.000Z;7/1/2028;7/1/2028;Erteile Genehmigung;Ändere Bestellposition: Preis;36;Erteile Genehmigung;Ändere Bestellposition;22;345983;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;815;1
815-2;2028-07-10T11:14:48.000Z;2028-07-15T11:21:11.000Z;7/1/2028;7/1/2028;Erteile Genehmigung;Ändere Bestellposition: Preis;36;Erteile Genehmigung;Ändere Bestellposition;22;432383;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;815;2
815-3;2028-07-10T11:14:48.000Z;2028-07-10T11:21:11.000Z;7/1/2028;7/1/2028;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;383;0;2;2;1;2;0;0;0;0;0.000;0;No;0;No;815;3
815-4;2028-07-10T11:14:48.000Z;2028-07-10T11:21:11.000Z;7/1/2028;7/1/2028;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;383;0;2;2;1;2;0;0;0;0;0.000;0;No;0;No;815;4
815-5;2028-07-10T11:14:48.000Z;2028-07-10T11:21:11.000Z;7/1/2028;7/1/2028;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;383;0;2;2;1;2;0;0;0;0;0.000;0;No;0;No;815;5
816-1;2028-07-11T13:08:35.000Z;2028-07-20T10:51:35.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;769380;8.9;2;2;1;2;0;0;0;0;0.000;0;No;0;No;816;1
816-2;2028-07-11T13:08:35.000Z;2028-07-20T10:51:35.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;769380;8.9;2;2;1;2;0;0;0;0;0.000;0;No;0;No;816;2
817-1;2028-07-13T08:25:22.000Z;2028-07-26T08:20:39.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;60;Lege Bestellposition an;Gleiche Rechnung aus;35;1122917;12.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;817;1
817-2;2028-07-13T08:25:22.000Z;2028-07-26T08:20:39.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;60;Lege Bestellposition an;Gleiche Rechnung aus;35;1122917;12.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;817;2
817-3;2028-07-13T08:25:22.000Z;2028-07-26T08:20:39.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;60;Lege Bestellposition an;Gleiche Rechnung aus;35;1122917;12.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;817;3
817-4;2028-07-13T08:25:22.000Z;2028-07-26T08:20:39.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;60;Lege Bestellposition an;Gleiche Rechnung aus;35;1122917;12.99;4;4;3;4;0;0;0;0;0.000;0;No;0;No;817;4
817-5;2028-07-13T08:25:22.000Z;2028-07-26T08:20:39.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;167;Lege Bestellposition an;Gleiche Rechnung aus;53;1122917;12.99;5;5;4;5;0;0;0;0;0.000;1;Yes;0;No;817;5
818-1;2028-07-14T08:20:59.000Z;2028-07-27T09:17:20.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;74;Lege Bestellposition an;Gleiche Rechnung aus;52;1126581;13.03;5;5;4;5;0;0;0;0;0.000;0;No;0;No;818;1
818-2;2028-07-14T08:20:59.000Z;2028-07-27T09:17:20.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;22;Lege Bestellposition an;Gleiche Rechnung aus;24;1126581;13.03;4;4;3;4;0;0;0;0;0.000;0;No;0;No;818;2
819-1;2028-07-17T10:46:00.000Z;2028-07-26T12:47:00.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;784860;9.08;3;3;2;3;0;0;0;0;0.000;0;No;0;No;819;1
819-2;2028-07-17T10:46:00.000Z;2028-07-26T12:47:00.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;784860;9.08;3;3;2;3;0;0;0;0;0.000;0;No;0;No;819;2
819-3;2028-07-17T10:46:00.000Z;2028-07-26T12:47:00.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;784860;9.08;3;3;2;3;0;0;0;0;0.000;0;No;0;No;819;3
819-4;2028-07-17T10:46:00.000Z;2028-07-26T12:47:00.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erfasse Rechnung;35;Lege Bestellposition an;Erfasse Rechnung;20;784860;9.08;4;4;3;4;0;0;0;0;0.000;0;No;0;No;819;4
820-1;2028-07-18T07:04:06.000Z;2028-07-27T11:29:23.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;22;Lege Bestellposition an;Gleiche Rechnung aus;24;793517;9.18;4;4;3;4;0;0;0;0;0.000;0;No;0;No;820;1
820-2;2028-07-18T07:04:06.000Z;2028-07-27T11:29:23.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;22;Lege Bestellposition an;Gleiche Rechnung aus;24;793517;9.18;4;4;3;4;0;0;0;0;0.000;0;No;0;No;820;2
820-3;2028-07-18T07:04:06.000Z;2028-07-27T11:29:23.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;22;Lege Bestellposition an;Gleiche Rechnung aus;24;793517;9.18;4;4;3;4;0;0;0;0;0.000;0;No;0;No;820;3
820-4;2028-07-18T07:04:06.000Z;2028-07-27T11:29:23.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Gleiche Rechnung aus;22;Lege Bestellposition an;Gleiche Rechnung aus;24;793517;9.18;4;4;3;4;0;0;0;0;0.000;0;No;0;No;820;4
821-1;2028-07-19T14:04:00.000Z;2028-07-20T11:22:03.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;76683;0.88;2;2;1;2;0;0;0;0;0.000;0;No;0;No;821;1
821-2;2028-07-19T14:04:00.000Z;2028-07-20T11:22:03.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;76683;0.88;2;2;1;2;0;0;0;0;0.000;0;No;0;No;821;2
821-3;2028-07-19T14:04:00.000Z;2028-07-20T14:04:00.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;821;3
821-4;2028-07-19T14:04:00.000Z;2028-07-20T11:22:03.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;76683;0.88;2;2;1;2;0;0;0;0;0.000;0;No;0;No;821;4
822-1;2028-07-21T13:26:03.000Z;2028-07-24T07:10:39.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;236676;2.73;2;2;1;2;0;0;0;0;0.000;0;No;0;No;822;1
822-2;2028-07-21T13:26:03.000Z;2028-07-25T13:26:03.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Ändere Bestellposition: Menge;15;Lege Bestellposition an;Ändere Bestellposition;4;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;822;2
823-1;2028-07-24T09:36:40.000Z;2028-07-27T09:36:40.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;259200;3;3;3;2;3;0;0;0;0;0.000;0;No;0;No;823;1
824-1;2028-07-25T07:32:42.000Z;2028-07-25T11:04:24.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;12702;0.14;2;2;1;2;0;0;0;0;0.000;0;No;0;No;824;1
824-2;2028-07-25T07:32:42.000Z;2028-07-27T07:32:42.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;824;2
824-3;2028-07-25T07:32:42.000Z;2028-07-25T11:04:24.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;12702;0.14;2;2;1;2;0;0;0;0;0.000;0;No;0;No;824;3
825-1;2028-07-28T12:51:05.000Z;2028-07-31T14:49:49.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266324;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;825;1
825-2;2028-07-28T12:51:05.000Z;2028-07-31T14:49:49.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266324;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;825;2
825-3;2028-07-28T12:51:05.000Z;2028-07-31T14:49:49.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266324;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;825;3
825-4;2028-07-28T12:51:05.000Z;2028-07-31T14:49:49.000Z;7/1/2028;7/1/2028;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266324;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;825;4
826-1;2028-07-31T08:28:51.000Z;2028-08-01T14:37:16.000Z;7/1/2028;8/1/2028;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;108505;1.25;2;2;1;2;0;0;0;0;0.000;0;No;0;No;826;1
